FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150412;0000;;;43,525;
150413;0000;;;33,1575;
150414;0000;;;53,1089;
150415;0000;;;46,7566;
150416;0000;;;30,9454;
150417;0000;;;46,5446;
150418;0000;;;52,9196;
150419;0000;;;39,1537;
150420;0000;;;51,7657;
150421;0000;;;57,6382;
150422;0000;;;45,3891;
150423;0000;;;64,9182;
150424;0000;;;41,1591;
150425;0000;;;38,3304;
150426;0000;;;32,6595;
150427;0000;;;45,0487;
150428;0000;;;62,8304;
150429;0000;;;57,432;
150430;0000;;;58,8291;
150501;0000;;;53,9787;
150502;0000;;;43,2129;
150503;0000;;;49,1441;
150504;0000;;;56,4791;
150505;0000;;;76,874;
150506;0000;;;71,1741;
150507;0000;;;49,5945;
150508;0000;;;70,2911;
150509;0000;;;48,3525;
150510;0000;;;49,837;
150511;0000;;;59,3058;
150512;0000;;;69,7361;
150513;0000;;;62,8937;
150514;0000;;;62,7433;
150515;0000;;;76,5107;
150516;0000;;;63,5591;
150517;0000;;;49,0474;
150518;0000;;;63,2195;
150519;0000;;;90,772;
150520;0000;;;50,582;
150521;0000;;;55,3054;
150522;0000;;;63,412;
150523;0000;;;41,3991;
150524;0000;;;49,0862;
150525;0000;;;71,1033;
150526;0000;;;73,1074;
150527;0000;;;63,727;
150528;0000;;;59,9633;
150529;0000;;;49,8904;
150530;0000;;;58,2491;
150531;0000;;;61,955;
150601;0000;;;80,8657;
150602;0000;;;111,039;
150603;0000;;;87,7062;
150604;0000;;;98,282;
150605;0000;;;95,3341;
150606;0000;;;82,9058;
150607;0000;;;51,6566;
150608;0000;;;76,3483;
150609;0000;;;86,5933;
150610;0000;;;30,4683;
150611;0000;;;41,412;
150612;0000;;;62,2445;
150613;0000;;;35,7612;
150614;0000;;;28,7354;
150615;0000;;;32,0829;
150616;0000;;;79,5682;
150617;0000;;;87,2286;
150618;0000;;;114,406;
150619;0000;;;106,187;
150620;0000;;;82,7136;
150621;0000;;;102,161;
150622;0000;;;91,0061;
150623;0000;;;97,5898;
150624;0000;;;64,6199;
150625;0000;;;65,4224;
150626;0000;;;77,2761;
150627;0000;;;74,5424;
150628;0000;;;59,8099;
150629;0000;;;70,3612;
150630;0000;;;111,014;
150701;0000;;;73,8583;
150702;0000;;;61,4249;
150703;0000;;;85,827;
150704;0000;;;72,7216;
150705;0000;;;62,6862;
150706;0000;;;78,1119;
150707;0000;;;120,849;
150708;0000;;;80,2837;
150709;0000;;;85,9698;
150710;0000;;;86,1553;
150711;0000;;;74,9824;
150712;0000;;;;
150713;0000;;;47,4408;
150714;0000;;;54,7682;
150715;0000;;;57,9433;
150716;0000;;;47,6583;
150717;0000;;;59,4417;
150718;0000;;;49,8229;
150719;0000;;;31,4695;
150720;0000;;;40,6512;
150721;0000;;;73,144;
150722;0000;;;91,0629;
150723;0000;;;83,6708;
150724;0000;;;75,8107;
150725;0000;;;66,7645;
150726;0000;;;75,9987;
150727;0000;;;55,7337;
150728;0000;;;67,3108;
150729;0000;;;108,647;
150730;0000;;;53,9424;
150731;0000;;;51,9341;
150801;0000;;;66,4615;
150802;0000;;;57,427;
150803;0000;;;77,1425;
150804;0000;;;102,877;
150805;0000;;;34,9045;
150806;0000;;;;
150807;0000;;;48,7057;
150808;0000;;;14,7821;
150809;0000;;;27,7891;
150810;0000;;;32,4412;
150811;0000;;;44,4837;
150812;0000;;;47,7616;
150813;0000;;;53,0504;
150814;0000;;;48,1779;
150815;0000;;;34,7853;
150816;0000;;;35,7512;
150817;0000;;;41,0087;
150818;0000;;;51,5083;
150819;0000;;;50,0137;
150820;0000;;;41,7095;
150821;0000;;;40,407;
150822;0000;;;39,877;
150823;0000;;;46,4212;
150824;0000;;;80,8549;
150825;0000;;;50,8983;
150826;0000;;;48,0562;
150827;0000;;;70,1145;
150828;0000;;;63,5883;
150829;0000;;;47,8716;
150830;0000;;;62,5933;
150831;0000;;;70,9442;
150901;0000;;;;
150902;0000;;;;
150903;0000;;;67,0862;
150904;0000;;;42,4545;
150905;0000;;;51,8312;
150906;0000;;;41,7095;
150907;0000;;;29,2154;
150908;0000;;;73,104;
150909;0000;;;39,2499;
150910;0000;;;36,6774;
150911;0000;;;34,6703;
150912;0000;;;50,6324;
150913;0000;;;61,3341;
150914;0000;;;53,4304;
150915;0000;;;52,5741;
150916;0000;;;56,1378;
150917;0000;;;37,7054;
150918;0000;;;40,6224;
150919;0000;;;54,9337;
150920;0000;;;50,9358;
150921;0000;;;41,4858;
150922;0000;;;66,1127;
150923;0000;;;44,3162;
150924;0000;;;38,1445;
150925;0000;;;25,9471;
150926;0000;;;40,3629;
150927;0000;;;33,9187;
150928;0000;;;38,7312;
150929;0000;;;63,6497;
150930;0000;;;35,1245;
151001;0000;;;33,1179;
151002;0000;;;33,3599;
151003;0000;;;52,5353;
151004;0000;;;50,5341;
151005;0000;;;34,7641;
151006;0000;;;56,8755;
151007;0000;;;26,2882;
151008;0000;;;27,5325;
151009;0000;;;39,8257;
151010;0000;;;50,9262;
151011;0000;;;47,4987;
151012;0000;;;48,1633;
151013;0000;;;57,7549;
151014;0000;;;30,1145;
151015;0000;;;30,4937;
151016;0000;;;40,7953;
151017;0000;;;51,4591;
151018;0000;;;56,0945;
151019;0000;;;40,335;
151020;0000;;;55,3679;
151021;0000;;;41,7508;
151022;0000;;;63,4074;
151023;0000;;;71,8574;
151024;0000;;;57,0274;
151025;0000;;;60,3658;
151026;0000;;;44,2695;
151027;0000;;;51,2979;
151028;0000;;;30,2154;
151029;0000;;;29,1754;
151030;0000;;;24,7812;
151031;0000;;;30,1837;
151101;0000;;;34,8425;
151102;0000;;;24,985;
151103;0000;;;54,8195;
151104;0000;;;34,2783;
151105;0000;;;30,6237;
151106;0000;;;29,3491;
151107;0000;;;28,6137;
151108;0000;;;31,1454;
151109;0000;;;29,3475;
151110;0000;;;57,3546;
151111;0000;;;33,8908;
151112;0000;;;26,2637;
151113;0000;;;33,8587;
151114;0000;;;27,0158;
151115;0000;;;23,1446;
151116;0000;;;23,4341;
151117;0000;;;38,7978;
151118;0000;;;20,4883;
151119;0000;;;16,7933;
151120;0000;;;31,7508;
151121;0000;;;34,4128;
151122;0000;;;33,9837;
151123;0000;;;27,9808;
151124;0000;;;43,5499;
151125;0000;;;41,1195;
151126;0000;;;43,7949;
151127;0000;;;28,4933;
151128;0000;;;40,0396;
151129;0000;;;42,3212;
151130;0000;;;114,516;
151201;0000;;;37,4466;
151202;0000;;;35,487;
151203;0000;;;43,7928;
151204;0000;;;40,8929;
151205;0000;;;31,307;
151206;0000;;;34,6646;
151207;0000;;;34,5247;
151208;0000;;;40,2425;
151209;0000;;;21,2519;
151210;0000;;;34,7851;
151211;0000;;;29,7946;
151212;0000;;;;
151213;0000;;;32,8012;
151214;0000;;;27,1883;
151215;0000;;;53,7003;
151216;0000;;;34,2324;
151217;0000;;;30,8783;
151218;0000;;;37,5049;
151219;0000;;;34,4187;
151220;0000;;;34,4112;
151221;0000;;;26,6196;
151222;0000;;;44,2253;
151223;0000;;;30,3283;
151224;0000;;;37,6624;
151225;0000;;;31,3925;
151226;0000;;;42,1987;
151227;0000;;;37,0079;
151228;0000;;;38,3895;
151229;0000;;;60,3282;
151230;0000;;;35,712;
151231;0000;;;40,9333;
160101;0000;;;37,907;
160102;0000;;;38,332;
160103;0000;;;41,2175;
160104;0000;;;39,2178;
160105;0000;;;51,7045;
160106;0000;;;49,4183;
160107;0000;;;51,3366;
160108;0000;;;45,1616;
160109;0000;;;43,9821;
160110;0000;;;45,9349;
160111;0000;;;39,6729;
160112;0000;;;39,9829;
160113;0000;;;42,3891;
160114;0000;;;39,5616;
160115;0000;;;30,8991;
160116;0000;;;43,1537;
160117;0000;;;47,1537;
160118;0000;;;42,7007;
160119;0000;;;55,4065;
160120;0000;;;44,8412;
160121;0000;;;47,5574;
160122;0000;;;50,3058;
160123;0000;;;53,0175;
160124;0000;;;58,5618;
160125;0000;;;57,0437;
160126;0000;;;68,1445;
160127;0000;;;50,5524;
160128;0000;;;53,4183;
160129;0000;;;42,1591;
160130;0000;;;49,2216;
160131;0000;;;42,5549;
160201;0000;;;46,4841;
160202;0000;;;48,7291;
160203;0000;;;38,4003;
160204;0000;;;41,0983;
160205;0000;;;35,3546;
160206;0000;;;22,8078;
160207;0000;;;36,8267;
160208;0000;;;34,2078;
160209;0000;;;42,5679;
160210;0000;;;37,4991;
160211;0000;;;44,3891;
160212;0000;;;37,9786;
160213;0000;;;27,9659;
160214;0000;;;19,6191;
160215;0000;;;18,6266;
160216;0000;;;35,6685;
160217;0000;;;36,3652;
160218;0000;;;46,0708;
160219;0000;;;38,6129;
160220;0000;;;32,88;
160221;0000;;;40,057;
160222;0000;;;39,2454;
160223;0000;;;51,2419;
160224;0000;;;24,3461;
160225;0000;;;38,5825;
160226;0000;;;35,7563;
160227;0000;;;46,266;
160228;0000;;;41,282;
160229;0000;;;41,7965;
160301;0000;;;53,6534;
160302;0000;;;27,6025;
160303;0000;;;24,6476;
160304;0000;;;38,464;
160305;0000;;;39,5812;
160306;0000;;;40,6058;
160307;0000;;;35,1395;
160308;0000;;;46,6183;
160309;0000;;;46,2775;
160310;0000;;;42,279;
160311;0000;;;28,8333;
160312;0000;;;8,21156;
160313;0000;;;20,559;
160314;0000;;;24,0927;
160315;0000;;;42,8434;
160316;0000;;;18,9696;
160317;0000;;;11,018;
160318;0000;;;20,0011;
160319;0000;;;19,0639;
160320;0000;;;33,8835;
160321;0000;;;15,5079;
160322;0000;;;52,2958;
160323;0000;;;20,6454;
160324;0000;;;10,071;
160325;0000;;;12,7301;
160326;0000;;;5,26487;
160327;0000;;;17,8452;
160328;0000;;;28,71;
160329;0000;;;45,0317;
160330;0000;;;31,4287;
160331;0000;;;28,2694;
160401;0000;;;14,3634;
160402;0000;;;6,28566;
160403;0000;;;5,60882;
160404;0000;;;6,6877;
160405;0000;;;35,259;
160406;0000;;;6,66262;
160407;0000;;;27,6687;
160408;0000;;;11,3394;
160409;0000;;;5,87516;
160410;0000;;;10,1949;
160411;0000;;;11,2211;
160412;0000;;;25,7838;
160413;0000;;;45,9683;
160414;0000;;;56,1603;
160415;0000;;;23,5957;
160416;0000;;;37,0378;
160417;0000;;;20,0479;
160418;0000;;;19,8108;
160419;0000;;;27,7206;
160420;0000;;;29,3;
160421;0000;;;19,2895;
160422;0000;;;29,2939;
160423;0000;;;12,4847;
160424;0000;;;52,412;
160425;0000;;;10,7794;
160426;0000;;;31,3434;
160427;0000;;;39,5079;
160428;0000;;;22,3024;
160429;0000;;;22,9653;
160430;0000;;;40,7452;
160501;0000;;;17,7328;
160502;0000;;;13,9067;
160503;0000;;;78,2861;
160504;0000;;;5,96432;
160505;0000;;;14,0377;
160506;0000;;;39,2112;
160507;0000;;;25,9125;
160508;0000;;;25,4252;
160509;0000;;;25,1208;
160510;0000;;;44,5857;
160511;0000;;;42,8909;
160512;0000;;;40,8862;
160513;0000;;;69,8528;
160514;0000;;;44,3245;
160515;0000;;;31,1508;
160516;0000;;;44,4122;
160517;0000;;;36,2033;
160518;0000;;;24,8702;
160519;0000;;;31,2762;
160520;0000;;;41,0854;
160521;0000;;;41,0341;
160522;0000;;;55,7582;
160523;0000;;;44,7178;
160524;0000;;;88,8378;
160525;0000;;;88,8274;
160526;0000;;;85,8094;
160527;0000;;;78,2552;
160528;0000;;;58,2491;
160529;0000;;;52,4274;
160530;0000;;;52,0062;
160531;0000;;;79,7324;
160601;0000;;;59,8833;
160602;0000;;;78,317;
160603;0000;;;24,9541;
160604;0000;;;34,8745;
160605;0000;;;37,0104;
160606;0000;;;39,1208;
160607;0000;;;72,772;
160608;0000;;;65,4895;
160609;0000;;;67,5232;
160610;0000;;;71,2466;
160611;0000;;;48,7116;
160612;0000;;;42,2208;
160613;0000;;;65,6019;
160614;0000;;;74,2991;
160615;0000;;;68,8103;
160616;0000;;;67,6237;
160617;0000;;;58,8783;
160618;0000;;;55,3012;
160619;0000;;;40,0241;
160620;0000;;;17,7707;
160621;0000;;;84,2274;
160622;0000;;;76,2003;
160623;0000;;;72,082;
160624;0000;;;54,6041;
160625;0000;;;;
160626;0000;;;;
160627;0000;;;;
160628;0000;;;;
160629;0000;;;;
160630;0000;;;73,3916;
160701;0000;;;64,7504;
160702;0000;;;11,7991;
160703;0000;;;23,925;
160704;0000;;;34,122;
160705;0000;;;55,5086;
160706;0000;;;16,6781;
160707;0000;;;42,8174;
160708;0000;;;7,35141;
160709;0000;;;17,748;
160710;0000;;;14,1274;
160711;0000;;;8,11674;
160712;0000;;;41,5325;
160713;0000;;;2,61633;
160714;0000;;;;
160715;0000;;;43,5162;
160716;0000;;;56,6841;
160717;0000;;;26,482;
160718;0000;;;20,7229;
160719;0000;;;36,7286;
160720;0000;;;47,4621;
160721;0000;;;54,4066;
160722;0000;;;29,0059;
160723;0000;;;25,7535;
160724;0000;;;8,78687;
160725;0000;;;;
160726;0000;;;;
160727;0000;;;;
160728;0000;;;46,3033;
160729;0000;;;54,2114;
160730;0000;;;32,0366;
160731;0000;;;22,8529;
160801;0000;;;;
160802;0000;;;;
160803;0000;;;15,575;
160804;0000;;;27,1;
160805;0000;;;17,4957;
160806;0000;;;10,3042;
160807;0000;;;10,075;
160808;0000;;;20,1333;
160809;0000;;;24,0375;
160810;0000;;;14,1045;
160811;0000;;;13,9167;
160812;0000;;;18,4546;
160813;0000;;;14,2583;
160814;0000;;;25,7;
160815;0000;;;12,7333;
160816;0000;;;9,83749;
160817;0000;;;4,43478;
160818;0000;;;4,79565;
160819;0000;;;18,0292;
160820;0000;;;6,09167;
160821;0000;;;15,5667;
160822;0000;;;16,5625;
160823;0000;;;10,6125;
160824;0000;;;14,1208;
160825;0000;;;14,8167;
160826;0000;;;9,13182;
160827;0000;;;6,04166;
160828;0000;;;5,475;
160829;0000;;;15,3542;
160830;0000;;;6,55;
160831;0000;;;8,55;
160901;0000;;;7,55417;
160902;0000;;;9,10909;
160903;0000;;;21,0958;
160904;0000;;;10,6375;
160905;0000;;;12,1833;
160906;0000;;;23,9667;
160907;0000;;;21,1182;
160908;0000;;;17,2458;
160909;0000;;;16,5542;
160910;0000;;;5,61667;
160911;0000;;;6,32917;
160912;0000;;;7,80833;
160913;0000;;;8,21667;
160914;0000;;;7,5375;
160915;0000;;;8,22917;
160916;0000;;;6,72381;
160917;0000;;;6,535;
160918;0000;;;12,6917;
160919;0000;;;10,5571;
160920;0000;;;15,2167;
160921;0000;;;9,68571;
160922;0000;;;;
160923;0000;;;12,019;
160924;0000;;;12,925;
160925;0000;;;11,15;
160926;0000;;;12,7625;
160927;0000;;;11,4417;
160928;0000;;;12,7042;
160929;0000;;;16,2708;
160930;0000;;;16,8636;
161001;0000;;;16,4125;
161002;0000;;;15,0208;
161003;0000;;;14,7083;
161004;0000;;;12,6083;
161005;0000;;;15,9917;
161006;0000;;;17,1909;
161007;0000;;;17,915;
161008;0000;;;18,0083;
161009;0000;;;13,2333;
161010;0000;;;10,9708;
161011;0000;;;17,3417;
161012;0000;;;16,0417;
161013;0000;;;10,7435;
161014;0000;;;10,6458;
161015;0000;;;4,27084;
161016;0000;;;3,88333;
161017;0000;;;5,85833;
161018;0000;;;8,1875;
161019;0000;;;6,99583;
161020;0000;;;9,50833;
161021;0000;;;9,94092;
161022;0000;;;;
161023;0000;;;6,41111;
161024;0000;;;7,11667;
161025;0000;;;7,69583;
161026;0000;;;9,8625;
161027;0000;;;8,87727;
161028;0000;;;4,5375;
161029;0000;;;5,07917;
161030;0000;;;4,5125;
161031;0000;;;5,93333;
161101;0000;;;4,25217;
161102;0000;;;6,75833;
161103;0000;;;6,42083;
161104;0000;;;5,21667;
161105;0000;;;5,96364;
161106;0000;;;5,00417;
161107;0000;;;7,27084;
161108;0000;;;6,525;
161109;0000;;;8,03751;
161110;0000;;;10,0955;
161111;0000;;;6,7125;
161112;0000;;;6,925;
161113;0000;;;5,22916;
161114;0000;;;6,1625;
161115;0000;;;6,0913;
161116;0000;;;6,66666;
161117;0000;;;10,6542;
161118;0000;;;6,275;
161119;0000;;;7,66818;
161120;0000;;;3,88334;
161121;0000;;;5,41739;
161122;0000;;;4,12608;
161123;0000;;;5,19583;
161124;0000;;;6,13333;
161125;0000;;;2,38636;
161126;0000;;;2,6875;
161127;0000;;;8,09166;
161128;0000;;;11,2917;
161129;0000;;;11,1818;
161130;0000;;;11,0667;
161201;0000;;;8,14348;
161202;0000;;;4,07917;
161203;0000;;;4,62083;
161204;0000;;;4,475;
161205;0000;;;3,9375;
161206;0000;;;6,28333;
161207;0000;;;4,91666;
161208;0000;;;5,56667;
161209;0000;;;9,86667;
161210;0000;;;7,95;
161211;0000;;;4,02273;
161212;0000;;;4,25833;
161213;0000;;;8,41667;
161214;0000;;;8,46249;
161215;0000;;;7,9125;
161216;0000;;;8,92381;
161217;0000;;;7,8125;
161218;0000;;;5,025;
161219;0000;;;6,64167;
161220;0000;;;5,55417;
161221;0000;;;5,43333;
161222;0000;;;5,6375;
161223;0000;;;5,455;
161224;0000;;;4,57917;
161225;0000;;;4,45417;
161226;0000;;;2,77083;
161227;0000;;;7,36667;
161228;0000;;;3,4125;
161229;0000;;;2,37917;
161230;0000;;;4,28182;
161231;0000;;;3,92916;
170101;0000;;;4,86095;
170102;0000;;;3,24936;
170103;0000;;;4,35911;
170104;0000;;;4,45831;
170105;0000;;;5,75938;
170106;0000;;;7,00909;
170107;0000;;;5,3419;
170108;0000;;;4,58758;
170109;0000;;;4,85718;
170110;0000;;;3,95937;
170111;0000;;;4,20972;
170112;0000;;;4,34842;
170113;0000;;;5,88896;
170114;0000;;;2,31484;
170115;0000;;;5,03481;
170116;0000;;;3,55504;
170117;0000;;;8,12704;
170118;0000;;;4,93295;
170119;0000;;;7,4502;
170120;0000;;;;
170121;0000;;;;
170122;0000;;;4,65267;
170123;0000;;;5,64572;
170124;0000;;;8,35252;
170125;0000;;;7,19335;
170126;0000;;;9,91029;
170127;0000;;;7,34356;
170128;0000;;;4,0751;
170129;0000;;;3,57191;
170130;0000;;;6,42123;
170131;0000;;;4,79678;
170201;0000;;;5,00782;
170202;0000;;;5,01871;
170203;0000;;;5,0263;
170204;0000;;;;
170205;0000;;;10,5558;
170206;0000;;;9,79237;
170207;0000;;;9,1033;
170208;0000;;;;
170209;0000;;;9,93143;
170210;0000;;;8,22198;
170211;0000;;;9,08391;
170212;0000;;;11,2678;
170213;0000;;;6,1228;
170214;0000;;;9,35435;
170215;0000;;;10,3664;
170216;0000;;;10,604;
170217;0000;;;12,1064;
170218;0000;;;10,294;
170219;0000;;;11,713;
170220;0000;;;9,0943;
170221;0000;;;6,28632;
170222;0000;;;6,03512;
170223;0000;;;4,83604;
170224;0000;;;5,36597;
170225;0000;;;7,19913;
170226;0000;;;8,02533;
170227;0000;;;10,7596;
170228;0000;;;8,68677;
170301;0000;;;9,51074;
170302;0000;;;8,84668;
170303;0000;;;4,04696;
170304;0000;;;3,24126;
170305;0000;;;3,11116;
170306;0000;;;8,23395;
170307;0000;;;7,5987;
170308;0000;;;10,3831;
170309;0000;;;6,6368;
170310;0000;;;7,42545;
170311;0000;;;9,11781;
170312;0000;;;11,1509;
170313;0000;;;5,70255;
170314;0000;;;8,45917;
170315;0000;;;9,9549;
170316;0000;;;10,5482;
170317;0000;;;15,6155;
170318;0000;;;12,9041;
170319;0000;;;9,29588;
170320;0000;;;13,5084;
170321;0000;;;11,6811;
170322;0000;;;7,38998;
170323;0000;;;8,69154;
170324;0000;;;9,81618;
170325;0000;;;12,4486;
170326;0000;;;11,3251;
170327;0000;;;16,1551;
170328;0000;;;19,1104;
170329;0000;;;15,1468;
170330;0000;;;18,1183;
170331;0000;;;18,3318;
170401;0000;;;16,7882;
170402;0000;;;9,95731;
170403;0000;;;22,426;
170404;0000;;;19,9217;
170405;0000;;;20,6735;
170406;0000;;;19,0837;
170407;0000;;;10,8385;
170408;0000;;;10,766;
170409;0000;;;19,615;
170410;0000;;;23,4592;
170411;0000;;;18,1869;
170412;0000;;;19,886;
170413;0000;;;21,6584;
170414;0000;;;15,249;
170415;0000;;;19,7905;
170416;0000;;;18,5466;
170417;0000;;;13,6624;
170418;0000;;;13,6486;
170419;0000;;;17,0988;
170420;0000;;;15,9411;
170421;0000;;;14,3788;
170422;0000;;;18,5618;
170423;0000;;;12,3454;
170424;0000;;;14,1656;
170425;0000;;;10,3216;
170426;0000;;;16,4867;
170427;0000;;;29,9972;
170428;0000;;;31,6241;
170429;0000;;;24,6232;
170430;0000;;;14,0102;
170501;0000;;;10,9634;
170502;0000;;;18,3388;
170503;0000;;;28,1708;
170504;0000;;;24,0385;
170505;0000;;;17,3446;
170506;0000;;;6,88072;
170507;0000;;;9,79987;
170508;0000;;;13,9636;
170509;0000;;;18,2472;
170510;0000;;;13,04;
170511;0000;;;12,5755;
170512;0000;;;14,7632;
170513;0000;;;20,3142;
170514;0000;;;12,496;
170515;0000;;;17,0793;
170516;0000;;;14,6868;
170517;0000;;;15,754;
170518;0000;;;11,0847;
170519;0000;;;11,3832;
170520;0000;;;25,1181;
170521;0000;;;26,3187;
170522;0000;;;26,8864;
170523;0000;;;22,3464;
170524;0000;;;36,3162;
170525;0000;;;21,6291;
170526;0000;;;35,6762;
170527;0000;;;28,8656;
170528;0000;;;20,4864;
170529;0000;;;18,3312;
170530;0000;;;17,9246;
170531;0000;;;20,1074;
170601;0000;;;23,6307;
170602;0000;;;24,6017;
170603;0000;;;11,9742;
170604;0000;;;13,2499;
170605;0000;;;16,7769;
170606;0000;;;28,2215;
170607;0000;;;30,8779;
170608;0000;;;14,5185;
170609;0000;;;19,1184;
170610;0000;;;24,5165;
170611;0000;;;22,2625;
170612;0000;;;15,1549;
170613;0000;;;18,8035;
170614;0000;;;22,0366;
170615;0000;;;19,6244;
170616;0000;;;23,0886;
170617;0000;;;10,2726;
170618;0000;;;12,8495;
170619;0000;;;38,5145;
170620;0000;;;45,0933;
170621;0000;;;14,8915;
170622;0000;;;11,0634;
170623;0000;;;18,3459;
170624;0000;;;9,2977;
170625;0000;;;7,94924;
170626;0000;;;12,5893;
170627;0000;;;20,4731;
170628;0000;;;31,0944;
170629;0000;;;22,6761;
170630;0000;;;32,9286;
170701;0000;;;25,1542;
170702;0000;;;11,007;
170703;0000;;;13,3219;
170704;0000;;;14,4139;
170705;0000;;;26,9641;
170706;0000;;;44,9278;
170707;0000;;;38,54;
170708;0000;;;25,7061;
170709;0000;;;19,724;
170710;0000;;;24,1854;
170711;0000;;;26,0865;
170712;0000;;;16,5287;
170713;0000;;;11,7442;
170714;0000;;;13,9852;
170715;0000;;;11,8374;
170716;0000;;;10,5197;
170717;0000;;;26,3823;
170718;0000;;;40,9319;
170719;0000;;;37,1583;
170720;0000;;;32,1798;
170721;0000;;;14,2025;
170722;0000;;;20,9142;
170723;0000;;;17,25;
170724;0000;;;14,0448;
170725;0000;;;33,4737;
170726;0000;;;34,1755;
170727;0000;;;25,1664;
170728;0000;;;21,1215;
170729;0000;;;19,9878;
170730;0000;;;23,5661;
170731;0000;;;23,4305;
170801;0000;;;22,6171;
170802;0000;;;23,4331;
170803;0000;;;20,3999;
170804;0000;;;12,7446;
170805;0000;;;19,2683;
170806;0000;;;26,5934;
170807;0000;;;27,9475;
170808;0000;;;19,2031;
170809;0000;;;13,5824;
170810;0000;;;9,36061;
170811;0000;;;14,6599;
170812;0000;;;12,3898;
170813;0000;;;16,069;
170814;0000;;;14,5205;
170815;0000;;;13,7696;
170816;0000;;;16,95;
170817;0000;;;16,4646;
170818;0000;;;9,90916;
170819;0000;;;9,17564;
170820;0000;;;14,5002;
170821;0000;;;20,5059;
170822;0000;;;8,17297;
170823;0000;;;9,79311;
170824;0000;;;17,1553;
170825;0000;;;18,5479;
170826;0000;;;16,5854;
170827;0000;;;9,20572;
170828;0000;;;16,2759;
170829;0000;;;9,75908;
170830;0000;;;21,6296;
170831;0000;;;22,9008;
170901;0000;;;12,5644;
170902;0000;;;13,6475;
170903;0000;;;11,3439;
170904;0000;;;12,4846;
170905;0000;;;22,0552;
170906;0000;;;15,2497;
170907;0000;;;20,84;
170908;0000;;;9,65117;
170909;0000;;;13,8904;
170910;0000;;;10,7601;
170911;0000;;;15,692;
170912;0000;;;9,46826;
170913;0000;;;11,2813;
170914;0000;;;9,92839;
170915;0000;;;18,9034;
170916;0000;;;26,6722;
170917;0000;;;13,5079;
170918;0000;;;9,77419;
170919;0000;;;10,1004;
170920;0000;;;8,37517;
170921;0000;;;13,4589;
170922;0000;;;14,6196;
170923;0000;;;12,3208;
170924;0000;;;10,3616;
170925;0000;;;15,1098;
170926;0000;;;16,9259;
170927;0000;;;13,5096;
170928;0000;;;11,9666;
170929;0000;;;15,6812;
170930;0000;;;12,3265;
171001;0000;;;7,29772;
171002;0000;;;12,1144;
171003;0000;;;18,9504;
171004;0000;;;14,0436;
171005;0000;;;9,50667;
171006;0000;;;9,42262;
171007;0000;;;8,3681;
171008;0000;;;6,47707;
171009;0000;;;7,33641;
171010;0000;;;10,397;
171011;0000;;;10,2007;
171012;0000;;;13,0542;
171013;0000;;;17,7036;
171014;0000;;;10,4718;
171015;0000;;;8,75507;
171016;0000;;;10,9528;
171017;0000;;;9,33853;
171018;0000;;;10,248;
171019;0000;;;12,2111;
171020;0000;;;9,61211;
171021;0000;;;13,9205;
171022;0000;;;11,0475;
171023;0000;;;12,3549;
171024;0000;;;14,0222;
171025;0000;;;8,90111;
171026;0000;;;7,18008;
171027;0000;;;10,576;
171028;0000;;;6,40336;
171029;0000;;;5,93898;
171030;0000;;;8,76332;
171031;0000;;;14,3036;
171101;0000;;;13,9138;
171102;0000;;;7,72517;
171103;0000;;;10,9308;
171104;0000;;;14,5312;
171105;0000;;;16,5275;
171106;0000;;;17,3191;
171107;0000;;;8,51363;
171108;0000;;;9,46597;
171109;0000;;;7,76175;
171110;0000;;;14,1041;
171111;0000;;;9,34039;
171112;0000;;;9,23842;
171113;0000;;;6,55669;
171114;0000;;;10,1552;
171115;0000;;;5,63268;
171116;0000;;;8,73096;
171117;0000;;;10,7701;
171118;0000;;;15,4675;
171119;0000;;;9,56194;
171120;0000;;;10,8723;
171121;0000;;;17,4795;
171122;0000;;;14,6487;
171123;0000;;;8,65045;
171124;0000;;;9,39221;
171125;0000;;;10,3748;
171126;0000;;;4,01929;
171127;0000;;;4,10833;
171128;0000;;;3,18841;
171129;0000;;;4,94132;
171130;0000;;;8,91298;
171201;0000;;;4,77183;
171202;0000;;;5,87198;
171203;0000;;;6,57344;
171204;0000;;;9,52872;
171205;0000;;;6,27035;
171206;0000;;;6,52467;
171207;0000;;;14,1036;
171208;0000;;;6,79561;
171209;0000;;;10,5952;
171210;0000;;;8,4054;
171211;0000;;;5,6879;
171212;0000;;;8,22101;
171213;0000;;;8,43376;
171214;0000;;;11,8712;
171215;0000;;;10,4419;
171216;0000;;;11,3701;
171217;0000;;;11,0356;
171218;0000;;;9,00473;
171219;0000;;;8,66864;
171220;0000;;;7,5443;
171221;0000;;;10,6854;
171222;0000;;;9,77165;
171223;0000;;;9,74086;
171224;0000;;;9,29718;
171225;0000;;;8,55109;
171226;0000;;;9,38327;
171227;0000;;;7,96412;
171228;0000;;;10,3673;
171229;0000;;;5,89546;
171230;0000;;;15,506;
171231;0000;;;10,2828;
180101;0000;;;9,03348;
180102;0000;;;12,2869;
180103;0000;;;14,4776;
180104;0000;;;16,9356;
180105;0000;;;4,82915;
180106;0000;;;11,1457;
180107;0000;;;7,0108;
180108;0000;;;10,5179;
180109;0000;;;10,0118;
180110;0000;;;7,57923;
180111;0000;;;5,21163;
180112;0000;;;6,36689;
180113;0000;;;6,42696;
180114;0000;;;6,58688;
180115;0000;;;6,13432;
